user_id,followers,following,tweet_count,listed_count,verified
723841462970929156,263,655,49910,3,False
20593436,8,40,80,0,False
3202604061,1833,4998,4237,15,False
979414255,80,250,4060,0,False
1323335268393455616,45,90,10900,1,False
4849573728,317,303,3198,0,False
1382400805924405249,4,33,868,0,False
53551409,1221,2912,109741,16,False
1243677312702386181,627,1314,23166,1,False
1113494640999698432,1489,1975,112996,1,False
1095006863417098240,623,1534,43385,1,False
154614128,2168,779,28970,75,False
1109286042333515776,1448,1097,31539,4,False
24070286,216,953,15987,10,False
14834573,1537,2939,113870,8,False
249127777,150,958,1054,1,False
829506669453463552,6644,6593,203373,6,False
225235528,644531,1141,50620,4393,False
1436127455132139527,2,53,45,0,False
400296615,1378,1096,72357,26,False
397981797,1318,1051,105635,14,False
838142664839204865,20367,22041,73973,14,False
2471421697,7816,8530,469326,1081,False
1356492104235577344,1413,2122,94650,9,False
19595132,564,479,31786,23,False
3192469261,609,282,777,9,False
1404591224548249601,2725,4869,3631,8,False
1306687372952842243,4448,4994,180056,17,False
3065650215,123,969,17117,0,False
2363018738,63,666,15242,0,False
321092515,305,2633,1417,4,False
2918212191,22089,19674,153399,84,False
1127788834790363136,162,305,331,3,False
813521133182078976,232,43,501,1,False
1174758754014941184,132,682,17604,7,False
1355594551,89,325,3506,1,False
1297243370,1387,1081,72724,90,False
4272596472,247,145,8284,0,False
35339055,169,577,3361,0,False
1355406758,5840,5940,93405,19,False
20215996,155,133,14239,8,False
621335481,2227,380,117411,377,False
954708694029209600,149,623,276,0,False
991558819330318337,85,100,12726,0,False
2874344476,460,1169,44036,18,False
1300172299799273472,9,54,677,0,False
2163838020,197,344,8996,5,False
258502511,8,128,167,0,False
2407939594,127419,906,14753,458,False
997248744839139328,852,1045,2534,5,False
1348760300909039617,324,248,15299,0,False
26504705,213,1806,2033,0,False
1407383255217754119,28,495,204,0,False
42841359,60,272,449,1,False
2922219033,128,85,89200,3,False
159307955,693,194,31638,11,False
77856751,103,373,3018,2,False
1951922341,3092,4869,75484,12,False
865976943879094277,232,398,19979,4,False
29111220,213,3393,735,3,False
968500746277793792,189,421,4670,2,False
19569145,11990,719,29771,103,False
23835864,4350,484,39841,64,False
184776366,6871,762,10567,114,False
223692401,1555,3011,6648,8,False
1267380454379806720,1549,1535,2364,21,False
706669802698502144,6,47,1417,0,False
17974103,24,517,388,1,False
4716742947,69,325,4162,2,False
42440930,124,638,15323,1,False
1965780338,223,350,9467,26,False
316543935,1851,601,106049,86,False
819268574258696193,51,327,6374,2,False
3328324252,174,478,13404,2,False
1375313690153656321,675,609,7164,4,False
60368317,30,879,44,1,False
965591988786446338,203,402,32464,1,False
878782951303106561,11,179,288,0,False
1088807364562690055,325,2052,7493,2,False
21981020,1022,4979,19494,9,False
160755388,273,1878,12367,3,False
438173106,432,367,5591,16,False
16725582,5513,3968,112768,51,False
3056168536,10,215,70,0,False
2822382112,257,2107,12470,1,False
618821100,254,361,39162,2,False
1440781858841640962,121,235,718,0,False
1261821439478382592,681,1081,4794,3,False
1366424949393612802,6,59,91,0,False
772392360,246,1100,15015,4,False
1521047006,89,294,20588,5,False
1239862983968333824,86,659,1291,0,False
958420333240954881,11104,287,1716,105,False
184106277,950,3950,7460,21,False
911510547455201280,3,100,442,0,False
1406680028977537031,355,2174,19275,4,False
709522772993687552,2540,2162,240266,90,False
210991406,395,528,12574,13,False
189806241,12033,12089,1059779,996,False
18340111,117,317,545,0,False
289824306,1762,4999,28118,42,False
19055125,6595,5372,345809,405,False
1100057697494491136,3962,4330,26752,15,False
17908187,465,606,5312,0,False
1080388334,135,290,3213,2,False
1307348599781679107,104,789,4190,0,False
4864402683,8791,9574,473339,182,False
1611433686,1295,1534,146761,11,False
41470835,1011,2012,20376,7,False
17791737,315,220,4821,3,False
1233239490916995072,1,64,16,0,False
1892572652,605,454,60073,70,False
928129266402938880,931,2616,2066,0,False
3651732793,15,77,16113,1,False
284036006,212,796,61657,7,False
2232116838,10225,10203,104506,8,False
4902296703,2967,3203,67470,72,False
708830020068835328,49,669,10322,1,False
1111320290393579520,0,2,335,0,False
930882041566068742,2160,3023,175710,9,False
82269912,111,502,16733,11,False
1447626286155935747,176,986,2590,1,False
373589940,161,495,34655,0,False
65418620,23,70,337,0,False
896728271970324481,865,1269,38005,0,False
2926484703,18,225,585,1,False
821177326985560064,702,502,29657,1,False
527131496,3303,4361,134535,36,False
1348375814,31,83,1457,0,False
927535838040346625,12,497,623,0,False
25241376,3822,813,17385,11,False
1335112068022890496,93,517,8751,1,False
173493333,411,576,21725,21,False
2353507606,182,171,4638,1,False
1395715787009236997,60,901,5162,0,False
1050154337882828801,33,478,1239,0,False
1082824799246790659,163,1266,819,0,False
739164074416607232,511,502,274567,1,False
999403763373887493,243,590,16351,0,False
846043056,81,596,6401,1,False
2286948974,459,988,5673,2,False
1065289662825197573,2216,748,35841,4,False
404623031,605,221,17138,26,False
2906285233,552,4998,5320,0,False
25393191,3895,5001,951033,261,False
2873197665,181,192,3073,1,False
2880251393,276,1000,1113,0,False
3387130179,36,137,21023,2,False
18644245,28555,2323,63303,858,True
19982600,425,659,19816,6,False
369730827,734,1065,140225,27,False
49243929,1552,5001,95040,62,False
3341882002,258,939,25331,5,False
102871657,888,1342,15943,20,False
17154613,929,124,28435,51,False
771533846433009664,219,1649,6574,9,False
1461528081047318531,53,1771,369,1,False
111193546,42,174,2965,4,False
2421161113,147,319,650,0,False
2750200498,123,63,102,3,False
1396164896518287363,6,23,250,0,False
1265685065985654784,72,100,8532,2,False
311222715,157,1439,4788,3,False
812407051955617793,114,120,24313,0,False
8541322,594,226,60144,22,False
17326664,81,492,4871,2,False
153989424,1066,4441,112661,15,False
233821684,7049,279,11437,311,False
1247533566591791108,33,94,287,2,False
612637607,73,192,10635,0,False
1086969327138463749,19,91,1925,0,False
1296619875788623872,8,223,822,0,False
824741970308378624,296,654,856,0,False
15982792,1176,1179,26953,15,False
81985425,4494,781,10850,35,False
575586275,11,128,1226,0,False
2324459074,125,258,2191,2,False
706426316048863232,103,62,1668,3,False
2364594126,163,90,3113,0,False
1407523859310419972,94,75,2549,2,False
1189122407069560832,138,167,1517,1,False
1362038882,7481,6411,92282,963,False
328879609,64,189,1968,0,False
425267016,5500,5958,211979,66,False
1397201053255409664,120,526,1362,0,False
94433821,131,187,3638,3,False
196867883,209,190,14203,3,False
31159047,1948,890,151033,213,False
744363313,176,294,40347,2,False
3306969352,10636,1400,31317,182,True
34786165,105,115,15754,0,False
820384620,71,360,2986,2,False
14285298,573,1713,18664,12,False
1352231960630996995,25,63,1371,0,False
1412958379157463048,67,264,771,0,False
1288931509286600705,269,560,1693,1,False
19767369,99,356,4030,0,False
16233436,167,1023,11866,8,False
21064711,64,142,361,1,False
59847174,635,532,3527,27,False
1255182108,953,580,60648,9,False
382803015,18,57,646,0,False
1253280873958395905,22,181,2184,0,False
755590713711013889,34,377,5604,2,False
1273026013866258432,693,920,49100,6,False
476031067,9,15,146,0,False
1350695730202042369,17,129,1162,0,False
1263154443702288384,660,992,4124,13,False
