tweet_id,mentions
1469104387393949698,1152568187097100288
1469104314887061504,1090715513586679813
1469104287980605440,886398296146706432
1469104202572046336,19078594
1469104202572046336,534249758
1469104016546279431,997620077599035392
1469104016546279431,534249758
1469103681232457729,1279445681380483073
1469103073792507904,1263013364
1469102887175274498,169949875
1469102562137673730,1152568187097100288
1469102451160666120,1189122407069560832
1469102346672263169,19400602
1469102346672263169,19400602
1469102286077112329,933648490101596160
1469101636874350592,1152568187097100288
1469101397916459008,534249758
1469100952766537728,1152568187097100288
1469100722926931974,997620077599035392
1469100722926931974,534249758
1469100662051020804,2324394618
1469100172030451714,2182016549
1469100104573456386,3229594912
1469100104573456386,215207998
1469100104573456386,534249758
1469100088106668038,1273421527602442240
1469100088106668038,534249758
1469099738616139778,1152568187097100288
1469099679472254976,16280307
1469098916469694466,143613461
1469098916469694466,6045992
1469098818796929031,1152568187097100288
1469098763927138307,350899047
1469098763927138307,121149217
1469098763927138307,534249758
1469098724085350408,1155734342
1469098704456069125,2919848414
1469098548042080259,2859994054
1469098548042080259,534249758
1469098540442034182,1152568187097100288
1469098412217978886,997620077599035392
1469098412217978886,534249758
1469098337727131653,215207998
1469098337727131653,534249758
1469098230885539847,181996041
1469097920704114695,534249758
1469097720753360896,4183500914
1469097720753360896,151967576
1469097585440919556,997620077599035392
1469097585440919556,534249758
1469097453743972352,148529707
1469097451885711360,16434035
1469097451885711360,85583894
1469097451885711360,534249758
1469097370235244546,4183500914
1469097370235244546,151967576
1469097320599863297,1152568187097100288
1469097224873332737,3306969352
1469097133206822913,534249758
1469097095277662210,997620077599035392
1469097095277662210,534249758
1469096959109697537,1463898165980143616
1469096421815164932,377640000
1469096421815164932,393525670
1469096421815164932,534249758
1469096419327983620,4706615712
1469096419327983620,534249758
1469096279460532226,1152568187097100288
1469096093204074499,14927297
1469096044134764544,4183500914
1469096044134764544,18166778
1469095990145826816,997620077599035392
1469095990145826816,534249758
1469095944809500672,1152568187097100288
1469095901289353217,2859994054
1469095901289353217,534249758
1469095842212560896,1686122564
1469095791247564802,148529707
1469095658317508610,215207998
1469095658317508610,534249758
1469095603162472449,2918212191
1469095504097300480,1011952996907962369
1469095504097300480,148529707
1469095427458973700,14927297
1469095273448284163,997620077599035392
1469095273448284163,534249758
1469095272600981504,921427485954330624
1469095220922966021,17384585
1469094949140447238,997620077599035392
1469094949140447238,534249758
1469094675055362048,75956115
1469094675055362048,633253512
1469094675055362048,534249758
1469094675055362048,280557152
1469094666427637772,181996041
1469094618973327364,215207998
1469094618973327364,534249758
1469094582793162759,121149217
1469094582793162759,534249758
1469094546344914945,16434035
1469094546344914945,85583894
1469094546344914945,534249758
1469094522860625920,534249758
1469094522860625920,161793808
1469094416329572353,796953680511516673
1469094416329572353,534249758
1469094393835569153,997620077599035392
1469094393835569153,534249758
1469094341318639617,997620077599035392
1469094341318639617,534249758
1469094304429879300,2918212191
1469093880599568390,997620077599035392
1469093880599568390,534249758
1469093816099614723,2462127672
1469093816099614723,534249758
1469093342558359553,1152568187097100288
1469093305501851651,534249758
1469093262854135811,17384585
1469093135770861571,997620077599035392
1469093135770861571,534249758
1469093128376311813,484514094
1469093128376311813,1193787479037530112
1469093128376311813,1174739765616361473
1469093128376311813,1733467884
1469093128376311813,534249758
1469093088341766149,1045335723635871746
1469092984071364612,1263304035609612288
1469092984071364612,534249758
1469092984033583109,181996041
1469092713463230467,997620077599035392
1469092713463230467,534249758
1469092700435714049,4183500914
1469092700435714049,151967576
1469092693867315200,148529707
1469092481820073984,534249758
1469092452959150080,14202817
1469092387565686785,1273421527602442240
1469092387565686785,534249758
1469092278807547904,1152568187097100288
1469092237904596999,181996041
1469091985772396547,997620077599035392
1469091985772396547,534249758
1469091952243081218,997620077599035392
1469091952243081218,534249758
1469091931770740736,17384585
1469091895213268996,1152568187097100288
1469091786979172358,1152568187097100288
1469091759359594498,997620077599035392
1469091759359594498,534249758
1469091750744453123,148529707
1469091732755206149,997620077599035392
1469091732755206149,534249758
1469091722751791105,997620077599035392
1469091722751791105,534249758
1469091706444279809,1152568187097100288
1469091667936350208,154614128
1469091540555517967,181996041
1469091385710157828,534249758
1469091357679628296,85583894
1469091357679628296,534249758
1469091357679628296,534249758
1469091316382388224,181996041
1469091274988957696,1152568187097100288
1469091234392199168,997620077599035392
1469091234392199168,534249758
1469091164108300290,1011952996907962369
1469091164108300290,148529707
1469091111255908356,353849714
1469091111255908356,816869611480186880
1469091111255908356,534249758
1469091090250694659,148529707
1469090996742991879,997620077599035392
1469090996742991879,534249758
1469090973158281218,14927297
1469090969853202435,997620077599035392
1469090969853202435,534249758
1469090968813162507,154614128
1469090965638029316,1152568187097100288
1469090924521209858,1152568187097100288
1469090908855492608,903272652005138436
1469090846624686080,997620077599035392
1469090846624686080,534249758
1469090835652399106,534249758
1469090676973486091,1045335723635871746
1469090672971948040,2918212191
1469090626255958019,612987852
1469090626255958019,215207998
1469090626255958019,534249758
1469090351889752067,1152568187097100288
1469090221950062593,55679493
1469090221950062593,1308197561489031169
1469090221950062593,2906383873
1469090221950062593,830585933741297666
1469090221950062593,534249758
1469090221950062593,393525670
1469090103083646976,1308197561489031169
1469090103083646976,2906383873
1469090103083646976,830585933741297666
1469090103083646976,534249758
1469090103083646976,393525670
1469090016467038211,997620077599035392
1469090016467038211,534249758
1469089903610839041,385971106
1469089898107965440,1213960012755656704
1469089874372435973,2918212191
1469089738703446018,1152568187097100288
1469089470334976001,921427485954330624
1469088962379661315,1152568187097100288
1469088797254160384,6045992
1469088595650691078,71125621
1469088593943711754,3248744915
1469088546971598849,284036006
1469088546971598849,148529707
1469088495209701383,2918212191
1469088425550786563,1045335723635871746
1469088287348436993,1045335723635871746
1469088259359887373,534249758
1469088203831488523,843491898614562824
1469088203831488523,534249758
1469087657061933060,534249758
1469087637118099461,393525670
1469087318455853056,3248744915
1469087252450103299,215632349
1469087252450103299,534249758
1469087229704237057,1152568187097100288
1469087190789640195,1308197561489031169
1469087190789640195,2906383873
1469087190789640195,830585933741297666
1469087190789640195,534249758
1469087190789640195,393525670
1469087186087723012,2918212191
1469087155632832513,3248744915
1469087132786507776,1680691602
1469087132786507776,740244738738126849
1469086853307330562,284036006
1469086853307330562,148529707
1469086551350992898,226680441
1469086551350992898,393525670
1469086422292385793,4189574301
1469086422292385793,148529707
1469086411986915329,1152568187097100288
1469086153810882560,2826804048
1469086153810882560,1308197561489031169
1469086153810882560,2906383873
1469086153810882560,1280241715987660801
1469086153810882560,992543812122791936
1469086153810882560,830585933741297666
1469086153810882560,534249758
1469086096898215940,15379902
1469086096898215940,1167857039776845825
1469086096898215940,85583894
1469086096898215940,534249758
1469086070830604288,1167857039776845825
1469086070830604288,85583894
1469086070830604288,534249758
1469085945651732480,1266032255698337793
1469085834041118722,54367390
1469085779003592705,4183500914
1469085779003592705,23022687
1469085723022221315,534249758
1469085723022221315,148529707
1469085717599035397,534249758
1469085717599035397,148529707
1469085628570779658,2918212191
1469085598841548810,843491898614562824
1469085598841548810,534249758
1469085410508910595,385971106
1469085392297095169,1015448038989619201
1469085369463361538,1152568187097100288
1469084980101976071,1185581326780551169
1469084905565044740,148529707
1469084648605159428,14927297
1469084503301922818,181996041
1469084323030646785,886398296146706432
1469084251802923010,181996041
1469084097888669696,2918212191
1469083834687705089,148529707
1469083805659152392,997620077599035392
1469083805659152392,534249758
1469083679871975428,2918212191
1469083595096612871,393525670
1469083552172036099,997620077599035392
1469083552172036099,534249758
1469083540017106949,1429843144921735171
1469083516960919557,390536431
1469083440809132033,997620077599035392
1469083440809132033,534249758
1469083174361874436,997620077599035392
1469083174361874436,534249758
1469083158377345027,28565368
1469083032955068429,361591110
1469082879816728576,997620077599035392
1469082879816728576,534249758
1469082748446982146,534249758
1469082688946524164,1152568187097100288
1469082574337105920,14927297
1469082519308021766,1321935792416149505
1469082519308021766,534249758
1469082519308021766,1351436889316683778
1469082382443634698,997620077599035392
1469082382443634698,534249758
1469082189660835850,997620077599035392
1469082189660835850,534249758
1469082184216625157,1152568187097100288
1469082154860699648,148529707
1469082153111605248,1417322074117484544
1469082153111605248,534249758
1469082128763822083,284036006
1469082128763822083,148529707
1469082000006864897,15379902
1469082000006864897,1167857039776845825
1469082000006864897,85583894
1469082000006864897,534249758
1469081983720562694,921427485954330624
1469081960597233664,1167857039776845825
1469081960597233664,85583894
1469081960597233664,534249758
1469081952145887236,754322266138238976
1469081915819016196,2919848414
1469081789385871363,28565368
1469080848699781120,14927297
1469080766013390849,28565368
1469080761672384520,1336655484481392642
1469080754013491204,28565368
1469080647197237252,1411272294966743040
1469080647197237252,454213077
1469080599793123340,1213960012755656704
1469080528599109635,1213960012755656704
1469080409510084610,612987852
1469080409510084610,215207998
1469080409510084610,534249758
1469080128508600324,1336655484481392642
1469080107683704834,1225893066
1469079999252615168,284036006
1469079999252615168,148529707
1469079874287681538,1213960012755656704
1469079837616791552,1336655484481392642
1469079511056666628,534249758
1469079485496635392,997620077599035392
1469079485496635392,534249758
1469079300909371393,1336655484481392642
1469079261898280961,997620077599035392
1469079261898280961,534249758
1469079050777944066,997620077599035392
1469079050777944066,534249758
1469079023116599301,454213077
1469079023116599301,534249758
1469079004611321862,997620077599035392
1469079004611321862,534249758
1469078886969454598,1463898165980143616
1469078871811239940,1336655484481392642
1469078839561277446,56416028
1469078839561277446,318629482
1469078839561277446,10069612
1469078839561277446,10069612
1469078839561277446,393525670
1469078812927344645,4292519659
1469078812927344645,1327928839847219201
1469078812927344645,148529707
1469078755654225921,318629482
1469078755654225921,10069612
1469078755654225921,10069612
1469078755654225921,393525670
1469078755654225921,2695932523
1469078755654225921,1241853009639981058
1469078679800238086,1336655484481392642
1469078629686530051,1327928839847219201
1469078629686530051,148529707
1469078564293292034,454213077
1469078094279364612,21578716
1469078094279364612,534249758
1469078081537130498,1327928839847219201
1469078081537130498,148529707
1469077918815076363,1152568187097100288
1469077578082394112,44709716
1469077578082394112,534249758
1469077578082394112,2155419644
1469077507752267791,181996041
1469077408443740163,1632885751
1469077408443740163,534249758
1469077014552342528,14927297
1469076747320643584,225235528
1469076647643131904,181996041
1469075902738821120,981957208509263873
1469075902738821120,16129920
1469075902738821120,4207961
1469075902738821120,158426909
1469075902738821120,49698134
1469075902738821120,2835886194
1469075902738821120,860123351154556928
1469075664452165639,2246438946
1469075664452165639,161793808
1469075664452165639,534249758
1469075542016241677,534249758
1469075368296562695,534249758
1469075364605403137,1462921034227617794
1469075181930827782,981957208509263873
1469075181930827782,16129920
1469075181930827782,4207961
1469075181930827782,158426909
1469075181930827782,49698134
1469075181930827782,2835886194
1469075181930827782,860123351154556928
1469075146619109379,148529707
1469075137722929157,284036006
1469075137722929157,148529707
1469074975265107968,69166685
1469074944042569728,181996041
1469074819505438724,225235528
1469074791235608585,1152568187097100288
1469074673795272706,1525868310
1469074673795272706,2889924959
1469074673795272706,946199776412033025
1469074605000306690,921427485954330624
1469074480030965763,17514354
1469074396971421697,4183500914
1469074396971421697,23022687
1469074374917562369,154614128
1469074277169254409,1321448388529917954
1469074277169254409,148529707
1469073675198636054,16129920
1469073675198636054,4207961
1469073675198636054,158426909
1469073675198636054,49698134
1469073675198636054,2835886194
1469073675198636054,860123351154556928
1469073672732389383,215632349
1469073672732389383,534249758
1469073364912250880,1152568187097100288
1469073013337255936,534249758
1469072946878681091,1349430609706409991
1469072924871122945,1213960012755656704
1469072682545078274,3141316351
1469072629302710278,215207998
1469072629302710278,534249758
1469072629302710278,534249758
1469072478060396548,3018788754
1469072478060396548,1100057697494491136
1469072478060396548,148529707
1469072458900590593,4183500914
1469072458900590593,1138076821533155328
1469072427091042308,1152568187097100288
1469072385806503937,612987852
1469072385806503937,215207998
1469072385806503937,534249758
1469071805604376579,154614128
1469071689392742403,921427485954330624
1469071559931404298,1152568187097100288
1469071289642106888,4183500914
1469071289642106888,1138076821533155328
1469071245517856770,1152568187097100288
1469070973987086345,148529707
1469070885244002307,1300636078743924737
1469070863412649987,1300636078743924737
1469070792520617991,1300636078743924737
1469070769951232003,1300636078743924737
1469070747297619970,1300636078743924737
1469070713520853003,1300636078743924737
1469070713210511363,1300636078743924737
1469070691324542977,1300636078743924737
1469070682860445701,16434035
1469070682860445701,85583894
1469070682860445701,534249758
1469070589780381699,215207998
1469070589780381699,534249758
1469070563935150088,370753632
1469070179325857794,534249758
1469070056172793866,1349430609706409991
1469070007220977669,704093070254579713
1469069812496281601,393525670
1469069658820993034,892195983391698944
1469069605104603137,1087380412089987077
1469069268138483717,181996041
1469069236593176585,284036006
1469069236593176585,148529707
1469068991322861574,1152568187097100288
1469068822753779725,225235528
1469068616926642179,2918212191
1469068526497550336,534249758
1469068467152117760,189806241
1469068467152117760,4874513699
1469068436479168517,1431315708
1469068436479168517,161375991
1469068436479168517,534249758
1469068320158765064,148529707
1469068251392929793,3248744915
1469068167095926794,151967576
1469068128223219727,534249758
1469068077212090373,181996041
1469067986728374279,2918212191
1469067967543525389,534249758
1469067946945236993,148529707
1469067946945236993,1939325563
1469067935473975307,16434035
1469067935473975307,85583894
1469067935473975307,534249758
1469067870520938501,1138076821533155328
1469067669261459460,704093070254579713
1469067656619859971,1152568187097100288
1469067390537371649,1152568187097100288
1469067255791202309,23022687
1469067193732280330,534249758
1469067188371959810,704093070254579713
1469066963859263492,284036006
1469066963859263492,148529707
1469066753229697026,1108802500600217600
1469066750532726791,30973
1469066710250668034,393525670
1469066434722545664,40302336
1469066013962645512,117810351
1469065717739786250,14377702
1469065717739786250,19605981
1469065338352402437,393525670
1469065321688539143,148529707
1469065219293040659,280557152
1469065219293040659,43078165
1469065184719351814,1152568187097100288
1469065140083388419,1152568187097100288
1469064861757808645,14927297
1469064837108051969,148529707
1469064814815232006,14927297
1469064765972488192,534249758
1469064765972488192,153947448
1469064552348332032,117810351
1469064529577267202,181996041
1469064165125853184,704093070254579713
1469064060113199107,284036006
1469064060113199107,148529707
1469064011484319749,534249758
1469063998905614339,19605981
1469063886439690250,1152568187097100288
1469063782399885316,284036006
1469063782399885316,148529707
1469063737457872896,181996041
1469063669455728652,1152568187097100288
1469063584009367560,1152568187097100288
1469063571921379334,154614128
1469063513767243779,71125621
1469063365507133446,534249758
1469063313984303111,4183500914
1469063313984303111,18166778
1469063264344547332,284036006
1469063264344547332,148529707
1469063216823218176,65551087
1469063216823218176,11640472
1469063216823218176,534249758
1469063199123292165,85583894
1469063199123292165,76997832
1469063199123292165,534249758
1469062913675702277,4183500914
1469062913675702277,18166778
1469062806511050759,454213077
1469062641758863361,14927297
1469062535617855490,181996041
1469062439643791363,148529707
1469062108079804417,181996041
1469062085875273734,303827284
1469062026739654658,14927297
1469061815409987584,820384620
1469061676897034250,2918212191
1469061458151546892,181996041
1469061443127365634,1431315708
1469061443127365634,534249758
1469061351796625413,225235528
1469061321048133642,225235528
1469061283903328260,534249758
1469061283903328260,454213077
1469060877387247620,303827284
1469060742452232199,534249758
1469060712286887939,393525670
1469060124996218898,1263013364
1469060028581699585,14927297
1469059793125924866,315489913
1469059793125924866,15108530
1469059793125924866,534249758
1469059485843009558,1269976191357775873
1469059485843009558,19741431
1469059485843009558,148529707
1469059386077241347,2918212191
1469059290589769728,534249758
1469059246583128064,284036006
1469059246583128064,148529707
1469059220037423104,20602544
1469059220037423104,454213077
1469059220037423104,960855745
1469058989430349832,284036006
1469058989430349832,148529707
1469058971436654593,997620077599035392
1469058971436654593,534249758
1469058757103534085,95735443
1469058692452872195,17384585
1469058600781762562,265693238
1469058580443963393,14927297
1469058164599447554,1152568187097100288
1469057701317652482,4183500914
1469057701317652482,18166778
1469057681327546377,154614128
1469057654169427976,1493964738
1469057562880454668,1178703007380381696
1469057316364423169,16434035
1469057316364423169,85583894
1469057316364423169,534249758
1469057015251181576,843491898614562824
1469057015251181576,534249758
1469056724116160512,1171256911519461376
1469056706994851840,1152568187097100288
1469056702637035525,534249758
1469056603781541897,148529707
1469056347794722819,284036006
1469056347794722819,148529707
1469056295571537931,71876190
1469056230995996679,225235528
1469056156643565579,274368333
1469056156643565579,534249758
1469056146111713283,1152568187097100288
1469056115472146435,829393917816688640
1469056025680560130,303827284
1469055922022621191,284036006
1469055922022621191,148529707
1469055763335335939,1429843144921735171
1469055763335335939,987350371550093312
1469055763335335939,826877162078760960
1469055763335335939,1422295316749946903
1469055763335335939,1229838334307991552
1469055763335335939,907312428769333248
1469055557009031170,71125621
1469055195585810438,16434035
1469055195585810438,85583894
1469055195585810438,534249758
1469055161054158858,1152568187097100288
1469054897622556682,1152568187097100288
1469054850688237570,15145034
1469054850688237570,5864232
1469054701366693889,534249758
1469054595989225476,1404591224548249601
1469054181294157838,16434035
1469054181294157838,85583894
1469054181294157838,534249758
1469054094572670982,1178703007380381696
1469054074951720969,393525670
1469054015438737413,816773387116810240
1469053937277939715,534249758
1469053908018511874,154614128
1469053763713384452,225235528
1469053625011949585,14927297
1469053426117922816,1493964738
1469053272321404931,1185581326780551169
1469052841046290438,2310998960
1469052474719752193,534249758
1469052430167982084,1236225055140519936
1469052158343528454,1152568187097100288
1469052085425434625,534249758
1469052045994823684,951225554
1469052045994823684,140038437
1469052044187082755,1152568187097100288
1469051906685165570,534249758
1469051793522917379,17514354
1469051636949700616,393525670
1469051636949700616,534249758
1469051633363472386,284036006
1469051633363472386,148529707
1469051587968569349,1185581326780551169
1469051562953564163,17514354
1469051441855840265,534249758
1469051331226656771,1152568187097100288
1469051212590952454,1152568187097100288
1469050978905300994,1152568187097100288
1469050945761955847,454213077
1469050945761955847,534249758
1469050422312804366,18166778
1469050309985112066,534249758
1469050112106110977,85583894
1469050112106110977,534249758
1469049978827857922,534249758
1469049922225803266,1152568187097100288
1469049894274883584,534249758
1469049894274883584,209217564
1469049796530880516,1152568187097100288
1469049674120138757,1152568187097100288
1469049624556097541,225235528
1469049345605517314,19400602
1469049245982416900,886398296146706432
1469049239808393219,284036006
1469049239808393219,148529707
1469049232812396544,116288313
1469049206098825218,161375991
1469049138025271312,1152568187097100288
1469049118957969409,1493964738
1469049109688594443,903272652005138436
1469048996144496650,534249758
1469048990826209286,534249758
1469048964322320389,1152568187097100288
1469048935947845635,454213077
1469048935947845635,393525670
1469048931179024389,534249758
1469048892633358339,24950207
1469048756754657283,1152568187097100288
1469048748022153218,315489913
1469048748022153218,15108530
1469048748022153218,534249758
1469048737951408129,148529707
1469048048252719105,85583894
1469048048252719105,534249758
1469047951372730375,1152568187097100288
1469047836226596881,154614128
1469047634811830277,393525670
1469047574149611522,1152568187097100288
1469047552557273091,2918212191
1469047320616468485,1152568187097100288
1469047119537487880,110396781
1469046945087991809,1152568187097100288
1469046922694565889,14927297
1469046812430458889,225235528
1469046680200757248,1440781858841640962
1469046472574337027,1404591224548249601
1469046472121655296,1152568187097100288
1469046460834619398,225235528
1469046443566632965,454213077
1469046440831987721,154614128
1469046428123099137,154614128
1469046306119335938,225235528
1469046203690086400,1152568187097100288
1469046203690086400,534249758
1469046138514948103,534249758
1469046138514948103,454213077
1469046120613650436,1152568187097100288
1469045994499325965,284036006
1469045994499325965,148529707
1469045866023600134,1404591224548249601
1469045837733023747,1152568187097100288
1469045658531287046,154614128
1469045576201297926,225235528
1469045562372771840,1404591224548249601
1469045522979819523,225235528
1469045506844368900,1493964738
1469045104811851780,1152568187097100288
1469045074424053761,1152568187097100288
1469045022289014792,148529707
1469044896229122068,1152568187097100288
1469044790222331919,1404591224548249601
1469044721699803138,2310998960
1469044676044865537,1152568187097100288
1469044676044865537,534249758
1469044506171424768,1404591224548249601
1469044492153942018,1404591224548249601
1469044439393861634,62962005
1469044346364338189,1493964738
1469044200566329344,813521133182078976
1469044150955872262,2918212191
1469044107200712708,154614128
1469043687300775939,154614128
1469043239227428868,1152568187097100288
1469042851602485251,1152568187097100288
1469042787647725576,154614128
1469042386273665024,1152568187097100288
1469042139220819968,148529707
1469042139220819968,534249758
1469042074532171777,534249758
1469041971046010881,2918212191
1469041825268727810,19605981
1469041783720095747,534249758
1469041571245002764,2918212191
1469041339635572740,1152568187097100288
1469041280663621642,1152568187097100288
1469041116691402754,1152568187097100288
1469041005571756042,1327259187164934144
1469040545234407432,148529707
1469040545234407432,393525670
1469040541660758016,534249758
1469040527819608064,1152568187097100288
1469040294716915712,2918212191
1469040133462761480,27518001
1469039955334864896,2918212191
1469039918013894666,2918212191
1469039801697505281,2918212191
1469039675096637452,2918212191
1469039592208670721,14927297
1469039562345390089,404623031
1469039402714218498,534249758
1469039285026263042,1152568187097100288
1469039152964456450,1152568187097100288
1469039137063948294,717065696451174400
1469039137063948294,534249758
1469039051109978118,1152568187097100288
1469038809798963200,2918212191
1469038746754600965,534249758
1469038746754600965,73181712
1469038738999230486,19055125
1469038738999230486,534249758
1469038617695711233,17384585
1469038398052651023,2918212191
1469038344310910976,2918212191
1469038250039910402,148529707
1469038250039910402,534249758
1469038217315987456,1152568187097100288
1469038028140294153,2918212191
1469038026399666182,534249758
1469037860502192129,16434035
1469037860502192129,85583894
1469037860502192129,534249758
1469037704784535555,1152568187097100288
1469037652120797185,19533880
1469037622832082962,1152568187097100288
1469037545694629889,704093070254579713
1469037517223649288,3248744915
1469037477331566592,1152568187097100288
1469037446985777153,2918212191
1469037360067366916,274368333
1469037360067366916,534249758
1469037352043614209,2918212191
1469036962631794690,41157299
1469036962631794690,534249758
1469036894986153990,419849905
1469036894986153990,389065077
1469036875809800192,647683
1469036831706693634,534249758
1469036781458833412,1225893066
1469036781458833412,393525670
1469036781458833412,1445454930467115009
1469036646146330625,4874513699
1469036438352273416,534249758
1469036266419277830,534249758
1469036242922872835,17494010
1469036242922872835,2773692164
1469036162551480320,704093070254579713
1469036148496297984,534249758
1469036056087515150,173526461
1469036011359506432,704093070254579713
1469035446260928513,3091349857
1469035279214391297,2918212191
1469035248507785216,1152568187097100288
1469035079645249543,816869611480186880
1469034724081369088,284036006
1469034724081369088,148529707
1469034510486589443,2232116838
1469034510486589443,148529707
1469034485484163073,1152568187097100288
1469034410876063755,148529707
1469034374603571203,534249758
1469034283868192769,270690452
1469034283868192769,127399263
1469034283868192769,534249758
1469034263303671813,148529707
1469034090586386437,534249758
1469034023712403461,14927297
1469033753028792320,534249758
1469033739959386120,224207354
1469033739959386120,193441812
1469033409007677442,2846578382
1469033409007677442,534249758
1469033066530328586,1277997744267771906
1469032947537924100,534249758
1469032679274283008,534249758
1469032600035479553,2918212191
1469032562907484160,16434035
1469032562907484160,85583894
1469032562907484160,534249758
1469031995707740167,1367531
1469031745022349312,1152568187097100288
1469031651837575169,527131496
1469031638784831490,527131496
1469031638784831490,393525670
1469031625212116993,527131496
1469031605528260611,527131496
1469031552298352642,527131496
1469031504315486210,1152568187097100288
1469030993273266177,1152568187097100288
1469030925543653378,16434035
1469030925543653378,85583894
1469030925543653378,534249758
1469030797118259203,14927297
1469030782874226688,14927297
1469030767850409994,16434035
1469030767850409994,85583894
1469030767850409994,534249758
1469030647075418124,303245315
1469030571938435074,967292583285280768
1469030571938435074,534249758
1469030200411410439,1152568187097100288
1469030165665693699,1152568187097100288
1469030128512430082,1152568187097100288
1469029949231321097,1001064852096471040
1469029823771074561,14927297
1469029815038717953,1266032255698337793
1469029794570326019,19533880
1469029674034606090,1001752626759745536
1469029674034606090,534249758
1469029649317515265,454213077
1469029407490809856,1632885751
1469029407490809856,534249758
1469029204318732292,315489913
1469029204318732292,15108530
1469029204318732292,534249758
1469029067697668098,1152568187097100288
1469028885803282440,14927297
1469028786385657858,1266032255698337793
1469028648975962112,14927297
1469028580084436993,1289303903444635653
1469028084863094787,1344851376371888129
1469028080773734406,1152568187097100288
1469028009948573696,1258127398589136898
1469027887613464595,265693238
1469027748907786255,14927297
1469027624659816450,843491898614562824
1469027624659816450,534249758
1469027435723296774,14927297
1469027322623926284,1152568187097100288
1469027048559579136,703103155
1469026834025222147,534249758
1469026742950002688,534249758
1469026742815842304,1152568187097100288
1469026585873420299,739938810
1469026585873420299,454213077
1469026580265529344,14927297
1469026499080732674,393525670
1469026438967963656,393525670
1469025877669212160,14927297
1469025551683928075,1152568187097100288
1469025416686018561,1152568187097100288
1469025146845286404,1266032255698337793
1469025067082428423,14927297
1469024902586023936,1273682399138680834
1469024813306073097,2846578382
1469024813306073097,534249758
1469024741004505089,2846578382
1469024741004505089,534249758
1469024603083362305,1349149096909668363
1469024470761451525,45943310
1469024396002017281,843491898614562824
1469024396002017281,534249758
1469023816055721989,534249758
1469023460340998151,1397201053255409664
1469023084032184324,284312649
1469023033763446789,1152568187097100288
1469023010346741764,19533880
1469022467272237056,1152568187097100288
1469022409365721088,393525670
1469022207938633728,1152568187097100288
1469021909161553923,24950207
1469021684120256513,816869611480186880
1469021684120256513,534249758
1469021467207614468,534249758
1469020768390496257,1152568187097100288
1469020599678869506,16434035
1469020599678869506,85583894
